device_x,device_y,cursor_pos,time,overlap,speed,cursor_size,zigzag_pos,shape_thicc
4.32436384035138,-13.253894367830206,4.32436384035138,82.61949300765991,True,0.005490038998610346,0.4,-142.2633805710188,0.25
4.32436384035138,-13.253894367830206,4.32436384035138,82.62259602546692,True,0.005490038998610346,0.4,-142.26887061001742,0.25
4.352444125028987,-13.253894367830206,4.352444125028987,82.62559795379639,True,0.005490038998610346,0.4,-142.27436064901602,0.25
4.352444125028987,-13.253894367830206,4.352444125028987,82.62859582901001,True,0.005490038998610346,0.4,-142.27985068801462,0.25
4.352444125028987,-13.253894367830206,4.352444125028987,82.63162684440613,True,0.005490038998610346,0.4,-142.28534072701322,0.25
4.352444125028987,-13.253894367830206,4.352444125028987,82.63463091850281,True,0.005490038998610346,0.4,-142.29083076601182,0.25
4.352444125028987,-13.253894367830206,4.352444125028987,82.63839292526245,True,0.005490038998610346,0.4,-142.29632080501042,0.25
4.380524409706593,-13.253894367830206,4.380524409706593,82.64143490791321,True,0.005490038998610346,0.4,-142.30181084400903,0.25
4.380524409706593,-13.253894367830206,4.380524409706593,82.64445900917053,True,0.005490038998610346,0.4,-142.30730088300763,0.25
4.380524409706593,-13.253894367830206,4.380524409706593,82.64749383926392,True,0.005490038998610346,0.4,-142.31279092200623,0.25
4.408604694384199,-13.225814083152597,4.408604694384199,82.6505069732666,True,0.005490038998610346,0.4,-142.31828096100483,0.25
4.408604694384199,-13.225814083152597,4.408604694384199,82.65432381629944,True,0.005490038998610346,0.4,-142.32377100000343,0.25
4.4366849790618055,-13.225814083152597,4.4366849790618055,82.65748286247253,True,0.005490038998610346,0.4,-142.32926103900203,0.25
4.4366849790618055,-13.225814083152597,4.4366849790618055,82.66061401367188,True,0.005490038998610346,0.4,-142.33475107800064,0.25
4.4366849790618055,-13.225814083152597,4.4366849790618055,82.66369986534119,True,0.005490038998610346,0.4,-142.34024111699924,0.25
4.492845548417018,-13.225814083152597,4.492845548417018,82.66671085357666,True,0.005490038998610346,0.4,-142.34573115599784,0.25
4.492845548417018,-13.225814083152597,4.492845548417018,82.67044997215271,True,0.005490038998610346,0.4,-142.35122119499644,0.25
4.520925833094625,-13.225814083152597,4.520925833094625,82.67347693443298,True,0.005490038998610346,0.4,-142.35671123399504,0.25
4.520925833094625,-13.225814083152597,4.520925833094625,82.67651391029358,True,0.005490038998610346,0.4,-142.36220127299364,0.25
4.520925833094625,-13.225814083152597,4.520925833094625,82.67970585823059,True,0.005490038998610346,0.4,-142.36769131199225,0.25
4.577086402449838,-13.225814083152597,4.577086402449838,82.68272995948792,True,0.005490038998610346,0.4,-142.37318135099085,0.25
4.577086402449838,-13.225814083152597,4.577086402449838,82.68650889396667,True,0.005490038998610346,0.4,-142.37867138998945,0.25
4.605166687127444,-13.225814083152597,4.605166687127444,82.68953895568848,True,0.005490038998610346,0.4,-142.38416142898805,0.25
4.605166687127444,-13.225814083152597,4.605166687127444,82.69255590438843,True,0.005490038998610346,0.4,-142.38965146798665,0.25
4.605166687127444,-13.225814083152597,4.605166687127444,82.69557499885559,True,0.005490038998610346,0.4,-142.39514150698525,0.25
4.63324697180505,-13.225814083152597,4.63324697180505,82.69858980178833,True,0.005490038998610346,0.4,-142.40063154598386,0.25
4.63324697180505,-13.225814083152597,4.63324697180505,82.70236086845398,True,0.005490038998610346,0.4,-142.40612158498246,0.25
4.6613272564826564,-13.225814083152597,4.6613272564826564,82.70546293258667,True,0.005490038998610346,0.4,-142.41161162398106,0.25
4.6613272564826564,-13.225814083152597,4.6613272564826564,82.70846796035767,True,0.005490038998610346,0.4,-142.41710166297966,0.25
